Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-01-05,2017,1,5,Thursday,01,2017-01,232.78,233.62,230.79,232.23,0,232.23,0.0,232.23,232.23
2017-01-06,2017,1,6,Friday,01,2017-01,230.41,231.96,230.34,231.52,0,231.52,-0.0030572771310348745,231.875,231.875
2017-01-10,2017,1,10,Tuesday,02,2017-02,229.23,231.44,227.58,227.69,0,227.69,-0.01654285487377327,230.48000000000002,230.48000000000002
2017-01-11,2017,1,11,Wednesday,02,2017-02,229.3,230.92,228.32,228.41,0,228.41,0.003162199538771615,229.9625,229.9625
2017-01-12,2017,1,12,Thursday,02,2017-02,228.78,228.86,224.95,226.22,0,226.22,-0.009588032075188546,229.214,229.214
2017-01-13,2017,1,13,Friday,02,2017-02,226.45,229.89,226.07,229.24,0,229.24,0.01334985525667376,229.21833333333333,229.21833333333333
2017-01-16,2017,1,16,Monday,03,2017-03,228.2,228.76,225.53,226.25,0,226.25,-0.013043122585569944,228.7942857142857,228.7942857142857
2017-01-17,2017,1,17,Tuesday,03,2017-03,227.49,227.49,223.55,223.91,0,223.91,-0.010342525250345291,228.18375,228.18375
2017-01-18,2017,1,18,Wednesday,03,2017-03,224.57,227.3,223.61,226.74,0,226.74,0.0126390147147033,228.02333333333334,228.02333333333334
2017-01-19,2017,1,19,Thursday,03,2017-03,230.02,231.93,228.58,229.09,0,229.09,0.010364253275972457,228.13000000000002,228.13000000000002
2017-01-20,2017,1,20,Friday,03,2017-03,228.47,229.68,227.73,229.1,0,229.1,4.369359546463336e-05,228.21818181818182,228.21818181818182
2017-01-23,2017,1,23,Monday,04,2017-04,225.69,226.27,224.92,225.29,0,225.29,-0.01663034795233187,227.97416666666666,227.97416666666666
2017-01-24,2017,1,24,Tuesday,04,2017-04,222.48,222.48,219.61,220.65,0,220.65,-0.020595674587975732,227.41076923076923,227.41076923076923
2017-01-25,2017,1,25,Wednesday,04,2017-04,225.0,225.0,220.05,220.75,0,220.75,0.00045323410959419164,226.935,226.935
2017-01-26,2017,1,26,Thursday,04,2017-04,222.81,222.81,220.53,220.83,0,220.83,0.00036240920070063076,226.12071428571429,226.528
2017-01-27,2017,1,27,Friday,04,2017-04,222.36,222.67,220.46,221.16,0,221.16,0.0014943704583545436,225.38071428571428,226.1925
2017-01-30,2017,1,30,Monday,05,2017-05,219.4,219.81,217.41,218.63,0,218.63,-0.011439675969449836,224.73357142857142,225.74764705882353
2017-01-31,2017,1,31,Tuesday,05,2017-05,217.46,217.46,212.6,212.6,0,212.6,-0.0275808381494983,223.6042857142857,225.01722222222222
2017-02-01,2017,2,1,Wednesday,05,2017-05,214.18,217.05,213.88,216.33,0,216.33,0.017544664254256492,222.89785714285713,224.56000000000003
2017-02-02,2017,2,2,Thursday,05,2017-05,215.97,215.97,212.49,212.84,0,212.84,-0.0161327853909492,221.72642857142858,223.974
2017-02-03,2017,2,3,Friday,05,2017-05,213.92,214.11,211.42,211.42,0,211.42,-0.006671669767795985,220.66714285714286,223.37619047619046
2017-02-06,2017,2,6,Monday,06,2017-06,212.53,212.54,209.9,211.01,0,211.01,-0.0019392851464398175,219.74571428571429,222.8140909090909
2017-02-07,2017,2,7,Tuesday,06,2017-06,209.48,213.04,209.48,212.54,0,212.54,0.007250835596070759,218.73142857142855,222.36739130434782
2017-02-08,2017,2,8,Wednesday,06,2017-06,212.59,214.29,212.02,213.28,0,213.28,0.0034817235181137107,217.60214285714284,221.98874999999998
2017-02-09,2017,2,9,Thursday,06,2017-06,213.33,213.33,211.06,211.94,0,211.94,-0.006282803570705431,216.37642857142856,221.5868
2017-02-10,2017,2,10,Friday,06,2017-06,214.35,216.01,213.68,216.01,0,216.01,0.019203510514985922,215.7135714285714,221.37230769230771
2017-02-13,2017,2,13,Monday,07,2017-07,217.69,217.69,215.11,216.33,0,216.33,0.0014814468420747406,215.405,221.18555555555557
2017-02-14,2017,2,14,Tuesday,07,2017-07,218.58,218.94,216.52,216.52,0,216.52,0.0008782990791755818,215.10285714285715,221.01892857142857
2017-02-15,2017,2,15,Wednesday,07,2017-07,218.15,218.23,214.75,214.75,0,214.75,-0.008174784027039084,214.66857142857143,220.80275862068964
2017-02-16,2017,2,16,Thursday,07,2017-07,214.29,214.43,211.56,212.06,0,212.06,-0.012526204616559955,214.01857142857145,220.51133333333334
2017-02-17,2017,2,17,Friday,07,2017-07,212.6,212.6,211.32,212.4,0,212.4,0.0016033025643917842,213.5735714285714,220.24967741935484
2017-02-20,2017,2,20,Monday,08,2017-08,212.27,213.76,211.43,213.66,0,213.66,0.005932249537818235,213.64928571428572,220.04375
2017-02-21,2017,2,21,Tuesday,08,2017-08,213.71,216.84,213.71,216.44,0,216.44,0.013011320470130094,213.65714285714287,219.93454545454546
2017-02-22,2017,2,22,Wednesday,08,2017-08,217.49,217.49,214.29,214.97,0,214.97,-0.006791726132515996,213.80928571428572,219.78852941176473
2017-02-23,2017,2,23,Thursday,08,2017-08,215.45,215.45,213.35,215.31,0,215.31,0.0015815989950223042,214.08714285714285,219.66057142857142
2017-02-24,2017,2,24,Friday,08,2017-08,215.52,216.26,214.78,215.83,0,215.83,0.002415142252367719,214.43142857142857,219.55416666666667
2017-02-27,2017,2,27,Monday,09,2017-09,214.9,214.9,211.81,213.45,0,213.45,-0.011027219861099224,214.4964285714286,219.38918918918918
2017-02-28,2017,2,28,Tuesday,09,2017-09,214.57,216.53,213.76,213.76,0,213.76,0.0014523193395450384,214.53071428571428,219.24105263157895
2017-03-01,2017,3,1,Wednesday,09,2017-09,215.14,215.5,213.17,213.54,0,213.54,-0.0010291973538392174,214.64499999999998,219.0948717948718
2017-03-02,2017,3,2,Thursday,09,2017-09,214.54,214.79,213.99,214.64,0,214.64,0.005151288461649806,214.5471428571429,218.9835
2017-03-03,2017,3,3,Friday,09,2017-09,216.56,217.75,215.01,216.13,0,216.13,0.006941881743389278,214.53285714285713,218.91390243902438
2017-03-06,2017,3,6,Monday,10,2017-10,215.4,215.67,213.52,214.38,0,214.38,-0.008096978487317719,214.37999999999997,218.8059523809524
2017-03-07,2017,3,7,Tuesday,10,2017-10,214.41,215.76,214.26,214.76,0,214.76,0.0017725049695336281,214.38071428571428,218.7118604651163
2017-03-08,2017,3,8,Wednesday,10,2017-10,214.39,214.6,212.62,213.16,0,213.16,-0.0074501345020085985,214.4592857142857,218.58568181818183
2017-03-09,2017,3,9,Thursday,10,2017-10,212.56,212.56,211.0,212.09,0,212.09,-0.005019737783054645,214.43714285714285,218.44133333333335
2017-03-10,2017,3,10,Friday,10,2017-10,213.64,214.69,212.68,213.86,0,213.86,0.008345533985681497,214.45142857142855,218.34173913043477
2017-03-13,2017,3,13,Monday,11,2017-11,213.98,217.05,213.86,216.72,0,216.72,0.013373237642332336,214.47142857142856,218.3072340425532
2017-03-14,2017,3,14,Tuesday,11,2017-11,216.64,217.48,216.31,216.65,0,216.65,-0.00032303120996868273,214.5914285714286,218.27270833333333
2017-03-15,2017,3,15,Wednesday,11,2017-11,215.01,215.01,211.99,211.99,0,211.99,-0.02150929395154688,214.3542857142857,218.14448979591836
2017-03-16,2017,3,16,Thursday,11,2017-11,212.48,214.01,212.23,213.32,0,213.32,0.006273889318322512,214.175,218.048
2017-03-17,2017,3,17,Friday,11,2017-11,212.38,212.49,210.96,211.66,0,211.66,-0.007781753258551016,214.04714285714286,217.6366
2017-03-21,2017,3,21,Tuesday,12,2017-12,211.55,212.11,210.81,212.09,0,212.09,0.0020315254102880598,213.92785714285716,217.248
2017-03-22,2017,3,22,Wednesday,12,2017-12,210.83,211.75,210.2,210.24,0,210.24,-0.008722669039888387,213.69214285714287,216.89899999999997
2017-03-23,2017,3,23,Thursday,12,2017-12,210.68,212.7,209.88,212.47,0,212.47,0.010606904819604246,213.53714285714287,216.5802
2017-03-24,2017,3,24,Friday,12,2017-12,212.39,216.46,212.09,216.34,0,216.34,0.018214313055740616,213.55214285714285,216.38260000000002
2017-03-27,2017,3,27,Monday,13,2017-13,215.92,216.13,213.33,214.28,0,214.28,-0.009522037503302605,213.54500000000002,216.0834
2017-03-28,2017,3,28,Tuesday,13,2017-13,215.84,218.0,215.84,217.13,0,217.13,0.013300383235726354,213.71428571428572,215.901
2017-03-29,2017,3,29,Wednesday,13,2017-13,217.58,223.15,217.58,221.49,0,221.49,0.020080138683295834,214.30928571428572,215.85260000000002
2017-03-30,2017,3,30,Thursday,13,2017-13,220.73,221.78,217.17,217.46,0,217.46,-0.01819494640547681,214.69285714285712,215.667
2017-03-31,2017,3,31,Friday,13,2017-13,219.29,220.7,216.96,216.96,0,216.96,-0.002299273358608356,214.91428571428574,215.42440000000002
2017-04-03,2017,4,3,Monday,14,2017-14,217.81,217.81,215.06,216.78,0,216.78,-0.000829682563605938,214.91857142857143,215.178
2017-04-04,2017,4,4,Tuesday,14,2017-14,217.39,218.12,215.52,217.0,0,217.0,0.0010148594055814364,214.94357142857143,215.01219999999998
2017-04-05,2017,4,5,Wednesday,14,2017-14,215.94,218.07,215.31,217.81,0,217.81,0.003732707643289146,215.35928571428573,214.9554
2017-04-06,2017,4,6,Thursday,14,2017-14,217.84,217.84,212.63,212.92,0,212.92,-0.02245075728598256,215.3307142857143,214.7988
2017-04-07,2017,4,7,Friday,14,2017-14,213.59,215.82,213.27,214.46,0,214.46,0.0072328036735183066,215.5307142857143,214.6714
2017-04-10,2017,4,10,Monday,15,2017-15,214.85,215.2,212.95,213.36,0,213.36,-0.0051291899145711195,215.62142857142857,214.5154
2017-04-11,2017,4,11,Tuesday,15,2017-15,212.14,213.43,212.14,213.3,0,213.3,-0.0002812034046780765,215.84,214.4088
2017-04-12,2017,4,12,Wednesday,15,2017-15,211.89,212.9,211.14,212.76,0,212.76,-0.002531685593979316,215.86071428571427,214.412
