Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-02-16,2017,2,16,Thursday,07,2017-07,2244.4,2247.26,2213.81,2226.34,0,2226.34,-0.016108410653503102,2223.5071428571428,2198.1600000000003
2017-02-17,2017,2,17,Friday,07,2017-07,2222.44,2230.34,2217.12,2227.72,0,2227.72,0.0006197987540201844,2224.9528571428573,2199.113548387097
2017-02-20,2017,2,20,Monday,08,2017-08,2207.35,2212.72,2198.21,2207.93,0,2207.93,-0.008883539817732933,2225.8642857142854,2199.3890625
2017-02-21,2017,2,21,Tuesday,08,2017-08,2204.45,2214.86,2204.05,2214.67,0,2214.67,0.0030526286807330827,2226.4849999999997,2199.852121212121
2017-02-22,2017,2,22,Wednesday,08,2017-08,2208.47,2215.04,2204.4,2215.04,0,2215.04,0.00016712069994917478,2226.8764285714287,2200.298823529412
2017-02-23,2017,2,23,Thursday,08,2017-08,2216.73,2218.53,2206.96,2218.4,0,2218.4,0.0015168408796222277,2227.195,2200.816
2017-02-24,2017,2,24,Friday,08,2017-08,2208.75,2234.37,2208.75,2220.07,0,2220.07,0.0007528696759588893,2227.3142857142857,2201.3508333333334
2017-02-27,2017,2,27,Monday,09,2017-09,2205.57,2218.17,2195.84,2209.25,0,2209.25,-0.004873750839481827,2226.75,2201.5643243243244
2017-02-28,2017,2,28,Tuesday,09,2017-09,2220.67,2236.05,2216.94,2217.98,0,2217.98,0.0039515584332918685,2226.397142857143,2201.9963157894736
2017-03-01,2017,3,1,Wednesday,09,2017-09,2227.64,2243.08,2218.91,2242.22,0,2242.22,0.010928858893150206,2229.05,2203.027692307692
2017-03-02,2017,3,2,Thursday,09,2017-09,2261.34,2266.21,2252.57,2255.18,0,2255.18,0.0057799685609953855,2228.9978571428574,2204.3315
2017-03-03,2017,3,3,Friday,09,2017-09,2248.52,2256.57,2238.72,2246.42,0,2246.42,-0.0038843950510202285,2228.06,2205.3580487804875
2017-03-06,2017,3,6,Monday,10,2017-10,2236.23,2246.76,2236.23,2240.54,0,2240.54,-0.0026174459882781775,2228.8964285714287,2206.1957142857145
2017-03-07,2017,3,7,Tuesday,10,2017-10,2242.28,2245.01,2236.16,2243.57,0,2243.57,0.0013523656100977721,2227.5235714285714,2207.06488372093
2017-03-08,2017,3,8,Wednesday,10,2017-10,2236.35,2239.09,2227.96,2239.09,0,2239.09,-0.001996808805720063,2228.434285714286,2207.7927272727275
2017-03-09,2017,3,9,Thursday,10,2017-10,2247.88,2247.88,2237.86,2243.97,0,2243.97,0.002179404410251884,2229.5950000000003,2208.596666666667
2017-03-10,2017,3,10,Friday,10,2017-10,2257.06,2265.95,2251.01,2261.16,0,2261.16,0.007660504209360486,2233.3971428571426,2209.739347826087
2017-03-13,2017,3,13,Monday,11,2017-11,2251.91,2266.5,2251.66,2259.59,0,2259.59,-0.0006942561692974136,2236.6057142857144,2210.8
2017-03-14,2017,3,14,Tuesday,11,2017-11,2256.91,2259.54,2253.27,2254.36,0,2254.36,-0.002314570459827192,2239.4142857142856,2211.7075
