Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-01-05,2017,1,5,Thursday,01,2017-01,1561.15,1563.6,1550.26,1558.58,0,1558.58,0.0,1558.58,1558.58
2017-01-06,2017,1,6,Friday,01,2017-01,1539.38,1557.94,1535.46,1555.94,0,1555.94,-0.001693858976038909,1557.26,1557.26
2017-01-10,2017,1,10,Tuesday,02,2017-02,1546.2,1562.46,1543.43,1548.09,0,1548.09,-0.005045166189925565,1554.2033333333331,1554.2033333333331
2017-01-11,2017,1,11,Wednesday,02,2017-02,1562.73,1563.0,1549.83,1553.05,0,1553.05,0.0032040017811136856,1553.915,1553.915
2017-01-12,2017,1,12,Thursday,02,2017-02,1552.66,1558.79,1538.19,1548.25,0,1548.25,-0.0030907238512672963,1552.782,1552.782
2017-01-13,2017,1,13,Friday,02,2017-02,1548.63,1556.69,1546.56,1549.85,0,1549.85,0.0010334090656789474,1552.2933333333333,1552.2933333333333
2017-01-16,2017,1,16,Monday,03,2017-03,1534.07,1537.4,1518.37,1523.22,0,1523.22,-0.017182311386458426,1548.1399999999999,1548.1399999999999
2017-01-17,2017,1,17,Tuesday,03,2017-03,1509.51,1511.2,1491.94,1494.98,0,1494.98,-0.018539666481223516,1541.495,1541.495
2017-01-18,2017,1,18,Wednesday,03,2017-03,1481.78,1507.54,1477.45,1503.81,0,1503.81,0.005906485866273181,1537.3077777777778,1537.3077777777778
2017-01-19,2017,1,19,Thursday,03,2017-03,1526.14,1526.47,1511.01,1522.3,0,1522.3,0.012295429285574366,1535.807,1535.807
2017-01-20,2017,1,20,Friday,03,2017-03,1518.11,1538.68,1518.11,1534.91,0,1534.91,0.008283508472110901,1535.7254545454546,1535.7254545454546
2017-01-23,2017,1,23,Monday,04,2017-04,1515.0,1528.92,1511.83,1518.78,0,1518.78,-0.01050876241839993,1534.3133333333333,1534.3133333333333
2017-01-24,2017,1,24,Tuesday,04,2017-04,1519.35,1528.77,1512.55,1523.44,0,1523.44,0.0030681942213397484,1533.4769230769232,1533.4769230769232
2017-01-25,2017,1,25,Wednesday,04,2017-04,1551.74,1570.21,1550.55,1570.21,0,1570.21,0.030700271313667704,1536.1007142857143,1536.1007142857143
2017-01-26,2017,1,26,Thursday,04,2017-04,1590.24,1605.99,1590.24,1604.56,0,1604.56,0.021876117532550365,1539.3850000000002,1540.6646666666668
2017-01-27,2017,1,27,Friday,04,2017-04,1619.24,1624.96,1613.29,1619.05,0,1619.05,0.009030506621904966,1543.892857142857,1545.56375
2017-01-30,2017,1,30,Monday,05,2017-05,1610.24,1615.57,1601.86,1608.39,0,1608.39,-0.006584128876932049,1548.2,1549.2594117647059
2017-01-31,2017,1,31,Tuesday,05,2017-05,1594.7,1600.08,1585.22,1590.34,0,1590.34,-0.011222432782928227,1550.8635714285715,1551.5416666666667
2017-02-01,2017,2,1,Wednesday,05,2017-05,1574.88,1610.56,1574.88,1610.48,0,1610.48,0.01266396813341042,1555.3085714285714,1554.6436842105263
2017-02-02,2017,2,2,Thursday,05,2017-05,1607.4,1611.31,1578.26,1580.61,0,1580.61,-0.018547262604589165,1557.5057142857145,1555.942
2017-02-03,2017,2,3,Friday,05,2017-05,1585.41,1595.16,1577.2,1581.04,0,1581.04,0.0002720808516478712,1561.6357142857144,1557.1371428571429
2017-02-06,2017,2,6,Monday,06,2017-06,1598.39,1598.39,1579.35,1589.06,0,1589.06,0.005072622661729476,1568.3557142857142,1558.588181818182
2017-02-07,2017,2,7,Tuesday,06,2017-06,1577.57,1587.17,1568.51,1581.91,0,1581.91,-0.004499530634726301,1573.9342857142856,1559.6021739130433
2017-02-08,2017,2,8,Wednesday,06,2017-06,1588.09,1603.98,1588.09,1603.18,0,1603.18,0.013445783307316717,1579.7114285714285,1561.4179166666665
2017-02-09,2017,2,9,Thursday,06,2017-06,1611.62,1611.62,1579.68,1581.93,0,1581.93,-0.013254905430498565,1583.07,1562.2384
2017-02-10,2017,2,10,Friday,06,2017-06,1603.4,1622.4,1603.4,1622.15,0,1622.15,0.025424620139667953,1590.4535714285716,1564.5426923076923
2017-02-13,2017,2,13,Monday,07,2017-07,1632.64,1646.55,1632.64,1637.15,0,1637.15,0.009246986884223762,1598.5757142857142,1567.2318518518518
2017-02-14,2017,2,14,Tuesday,07,2017-07,1641.47,1641.47,1616.68,1617.65,0,1617.65,-0.01191094261931136,1601.9642857142858,1569.0325
2017-02-15,2017,2,15,Wednesday,07,2017-07,1637.29,1640.71,1635.22,1636.89,0,1636.89,0.01189379034030802,1604.2735714285714,1571.3724137931035
2017-02-16,2017,2,16,Thursday,07,2017-07,1634.74,1640.45,1626.63,1639.71,0,1639.71,0.0017227463444868807,1605.7492857142856,1573.6503333333335
2017-02-17,2017,2,17,Friday,07,2017-07,1628.19,1637.18,1627.39,1634.03,0,1634.03,-0.0034639855681413145,1607.5807142857143,1575.5980645161292
2017-02-20,2017,2,20,Monday,08,2017-08,1629.33,1632.5,1617.89,1629.43,0,1629.43,-0.00281511080179897,1610.3728571428571,1577.2803125
2017-02-21,2017,2,21,Tuesday,08,2017-08,1632.44,1643.47,1631.3,1640.59,0,1640.59,0.006848966657978961,1612.5235714285716,1579.1987878787877
2017-02-22,2017,2,22,Wednesday,08,2017-08,1644.0,1644.48,1632.35,1638.23,0,1638.23,-0.001438497979830422,1616.6392857142857,1580.935
2017-02-23,2017,2,23,Thursday,08,2017-08,1648.79,1667.26,1644.95,1666.77,0,1666.77,0.017421265269686792,1622.7628571428572,1583.3874285714285
2017-02-24,2017,2,24,Friday,08,2017-08,1649.33,1655.27,1636.15,1638.36,0,1638.36,-0.017044963520328582,1626.284285714286,1584.9144444444444
2017-02-27,2017,2,27,Monday,09,2017-09,1626.98,1629.66,1608.14,1616.82,0,1616.82,-0.013147317595087582,1628.7778571428573,1585.7767567567566
2017-02-28,2017,2,28,Tuesday,09,2017-09,1633.5,1640.52,1621.33,1622.09,0,1622.09,0.003259496855754218,1630.1285714285716,1586.7323684210526
2017-03-01,2017,3,1,Wednesday,09,2017-09,1626.95,1655.5,1625.45,1654.62,0,1654.62,0.020054392778654728,1635.3207142857143,1588.4730769230769
2017-03-02,2017,3,2,Thursday,09,2017-09,1666.46,1681.14,1662.69,1668.47,0,1668.47,0.00837048725798617,1638.6292857142855,1590.473
2017-03-03,2017,3,3,Friday,09,2017-09,1669.6,1672.28,1659.56,1668.15,0,1668.15,-0.00019176029217216062,1640.8435714285715,1592.3675609756096
2017-03-06,2017,3,6,Monday,10,2017-10,1663.46,1674.74,1662.32,1667.92,0,1667.92,-0.00013786557886530382,1644.4342857142858,1594.1664285714287
2017-03-07,2017,3,7,Tuesday,10,2017-10,1665.39,1668.99,1661.63,1664.07,0,1664.07,-0.002308322674234975,1646.3757142857144,1595.7920930232558
2017-03-08,2017,3,8,Wednesday,10,2017-10,1660.27,1662.27,1645.58,1657.96,0,1657.96,-0.0036717118563363016,1647.679285714286,1597.2050000000002
2017-03-09,2017,3,9,Thursday,10,2017-10,1663.85,1666.46,1660.17,1662.34,0,1662.34,0.002641803774522833,1649.7014285714286,1598.6524444444444
2017-03-10,2017,3,10,Friday,10,2017-10,1676.84,1692.1,1672.06,1691.96,0,1691.96,0.017818253622128966,1654.167857142857,1600.6808695652176
